job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
602,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.2424,0.0,0.0,0.0,0.0,3.2424,3.2424,3.2398
603,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.3347,0.0,0.0,0.0,0.0,3.3347,3.3347,3.3329
604,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.6291,0.0,0.0,0.0,0.0,3.6291,3.6291,3.6299
605,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5495,0.0,0.0,0.0,0.0,3.5495,3.5495,3.5544
606,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,4.1028,0.0,0.0,0.0,0.0,4.1028,4.1028,4.1005
607,0.0,0.004,0.004,0.0007,0.0,1.0,0.0,4.3746,0.0,0.0,0.0,0.0,4.3746,4.3746,4.3783
608,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.4469,0.0,0.0,0.0,0.0,3.4469,3.4469,3.447
609,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.4715,0.0,0.0,0.0,0.0,3.4715,3.4715,3.4695
610,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.3284,0.0,0.0,0.0,0.0,3.3284,3.3284,3.3278
611,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,4.15,0.0,0.0,0.0,0.0,4.15,4.15,4.1536
612,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.2245,0.0,0.0,0.0,0.0,4.2245,4.2245,4.2288
613,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.5617,0.0,0.0,0.0,0.0,3.5617,3.5617,3.5664
614,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.3789,0.0,0.0,0.0,0.0,3.3789,3.3789,3.3835
615,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.2817,0.0,0.0,0.0,0.0,4.2817,4.2817,4.2857
616,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.6971,0.0,0.0,0.0,0.0,3.6971000000000003,3.6971000000000003,3.6953
617,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.0846,0.0,0.0,0.0,0.0,4.0846,4.0846,4.0817
618,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.6785,0.0,0.0,0.0,0.0,3.6785,3.6785,3.6761
619,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.2226,0.0,0.0,0.0,0.0,4.2226,4.2226,4.2257
620,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6769,0.0,0.0,0.0,0.0,3.6769,3.6769,3.681
621,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,3.7297,0.0,0.0,0.0,0.0,3.7297000000000002,3.7297000000000002,3.7276
622,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.2549,0.0,0.0,0.0,0.0,3.2549,3.2549,3.2595
623,0.0,0.0038,0.0038,0.0007,0.0,1.0,0.0,3.807,0.0,0.0,0.0,0.0,3.807,3.807,3.8063
624,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.6118,0.0,0.0,0.0,0.0,3.6118,3.6118,3.613
625,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.1634,0.0,0.0,0.0,0.0,4.1634,4.1634,4.1601
626,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.2359,0.0,0.0,0.0,0.0,4.2359,4.2359,4.2341
627,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.7895,0.0,0.0,0.0,0.0,3.7895000000000003,3.7895000000000003,3.7921
628,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.2475,0.0,0.0,0.0,0.0,4.2475,4.2475,4.2487
629,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.7321,0.0,0.0,0.0,0.0,3.7321,3.7321,3.7348
630,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.5478,0.0,0.0,0.0,0.0,3.5478,3.5478,3.5482
631,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,4.2686,0.0,0.0,0.0,0.0,4.2686,4.2686,4.2641
632,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,4.4495,0.0,0.0,0.0,0.0,4.4495,4.4495,4.4526
633,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.4858,0.0,0.0,0.0,0.0,3.4858000000000002,3.4858000000000002,3.482
634,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.1516,0.0,0.0,0.0,0.0,3.1515999999999997,3.1515999999999997,3.1506
635,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.6768,0.0,0.0,0.0,0.0,3.6767999999999996,3.6767999999999996,3.6765
636,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,2.9703,0.0,0.0,0.0,0.0,2.9703000000000004,2.9703000000000004,2.9701
637,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.1981,0.0,0.0,0.0,0.0,3.1981,3.1981,3.2017
638,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,4.1297,0.0,0.0,0.0,0.0,4.129700000000001,4.129700000000001,4.1298
639,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.8443,0.0,0.0,0.0,0.0,3.8443,3.8443,3.842
640,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.4959,0.0,0.0,0.0,0.0,3.4959000000000002,3.4959000000000002,3.4931
641,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.7772,0.0,0.0,0.0,0.0,3.7772,3.7772,3.7762
642,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.0551,0.0,0.0,0.0,0.0,3.0551,3.0551,3.0596
643,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.6805,0.0,0.0,0.0,0.0,3.6805,3.6805,3.6774
644,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,4.0472,0.0,0.0,0.0,0.0,4.0472,4.0472,4.0439
645,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,4.0556,0.0,0.0,0.0,0.0,4.0556,4.0556,4.055
646,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.8667,0.0,0.0,0.0,0.0,3.8667000000000002,3.8667000000000002,3.8661
647,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6099,0.0,0.0,0.0,0.0,3.6099,3.6099,3.6102
648,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,2.7093,0.0,0.0,0.0,0.0,2.7093,2.7093,2.7085
649,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5537,0.0,0.0,0.0,0.0,3.5537,3.5537,3.5494
650,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.4164,0.0,0.0,0.0,0.0,3.4164000000000003,3.4164000000000003,3.4166
651,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.3532,0.0,0.0,0.0,0.0,3.3532,3.3532,3.349
652,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.276,0.0,0.0,0.0,0.0,4.276,4.276,4.2756
653,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.523,0.0,0.0,0.0,0.0,3.5229999999999997,3.5229999999999997,3.5244
654,0.0,0.0037,0.0037,0.0007,0.0,1.0,0.0,3.8912,0.0,0.0,0.0,0.0,3.8912,3.8912,3.8898
655,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,4.1027,0.0,0.0,0.0,0.0,4.1027,4.1027,4.1026
656,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.878,0.0,0.0,0.0,0.0,3.878,3.878,3.8787
657,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.6812,0.0,0.0,0.0,0.0,3.6812,3.6812,3.6852
658,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.2945,0.0,0.0,0.0,0.0,4.294499999999999,4.294499999999999,4.2937
659,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9554,0.0,0.0,0.0,0.0,3.9554,3.9554,3.9531
660,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9047,0.0,0.0,0.0,0.0,3.9047,3.9047,3.9073
661,0.0,0.0016,0.0016,0.0003,0.0,1.0,0.0,3.2358,0.0,0.0,0.0,0.0,3.2358000000000002,3.2358000000000002,3.2318
662,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.3998,0.0,0.0,0.0,0.0,3.3998,3.3998,3.3948
663,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.7486,0.0,0.0,0.0,0.0,3.7486,3.7486,3.7452
664,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.9128,0.0,0.0,0.0,0.0,3.9128,3.9128,3.9137
665,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.2904,0.0,0.0,0.0,0.0,3.2904,3.2904,3.2903
666,0.0,0.0019,0.0019,0.0004,0.0,1.0,0.0,3.7954,0.0,0.0,0.0,0.0,3.7954,3.7954,3.791
667,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.6572,0.0,0.0,0.0,0.0,4.6572000000000005,4.6572000000000005,4.6582
668,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,3.9416,0.0,0.0,0.0,0.0,3.9416,3.9416,3.9377
669,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.7162,0.0,0.0,0.0,0.0,3.7161999999999997,3.7161999999999997,3.7195
670,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.0186,0.0,0.0,0.0,0.0,3.0185999999999997,3.0185999999999997,3.0236
671,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,2.807,0.0,0.0,0.0,0.0,2.8070000000000004,2.8070000000000004,2.8054
672,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.9294,0.0,0.0,0.0,0.0,3.9294000000000002,3.9294000000000002,3.9296
673,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.5334,0.0,0.0,0.0,0.0,3.5334000000000003,3.5334000000000003,3.5372
674,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.6252,0.0,0.0,0.0,0.0,3.6252,3.6252,3.6277
675,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,3.8448,0.0,0.0,0.0,0.0,3.8447999999999998,3.8447999999999998,3.8478
676,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.5179,0.0,0.0,0.0,0.0,3.5179,3.5179,3.5153
677,0.0,0.0025,0.0025,0.0004,0.0,1.0,0.0,3.9541,0.0,0.0,0.0,0.0,3.9541000000000004,3.9541000000000004,3.9539
678,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.9051,0.0,0.0,0.0,0.0,3.9051,3.9051,3.9051
679,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.8673,0.0,0.0,0.0,0.0,3.8673,3.8673,3.8652
680,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.7399,0.0,0.0,0.0,0.0,3.7399,3.7399,3.7423
681,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.7301,0.0,0.0,0.0,0.0,3.7301,3.7301,3.7272
682,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,3.8377,0.0,0.0,0.0,0.0,3.8377000000000003,3.8377000000000003,3.8406
683,0.0,0.0015,0.0015,0.0003,0.0,1.0,0.0,3.1435,0.0,0.0,0.0,0.0,3.1435,3.1435,3.1473
684,0.0,0.0016,0.0016,0.0003,0.0,1.0,0.0,3.6011,0.0,0.0,0.0,0.0,3.6011,3.6011,3.5988
685,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.7519,0.0,0.0,0.0,0.0,3.7519,3.7519,3.7523
686,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.5277,0.0,0.0,0.0,0.0,3.5277000000000003,3.5277000000000003,3.5229
687,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.1263,0.0,0.0,0.0,0.0,4.1263,4.1263,4.1215
688,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5156,0.0,0.0,0.0,0.0,3.5155999999999996,3.5155999999999996,3.5123
689,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,4.1737,0.0,0.0,0.0,0.0,4.1737,4.1737,4.1689
690,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9795,0.0,0.0,0.0,0.0,3.9795000000000003,3.9795000000000003,3.9843
691,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.4675,0.0,0.0,0.0,0.0,3.4675000000000002,3.4675000000000002,3.4688
692,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.9298,0.0,0.0,0.0,0.0,3.9298,3.9298,3.9324
693,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.5662,0.0,0.0,0.0,0.0,3.5662000000000003,3.5662000000000003,3.5654
694,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.1131,0.0,0.0,0.0,0.0,3.1131,3.1131,3.111
695,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.8663,0.0,0.0,0.0,0.0,3.8663000000000003,3.8663000000000003,3.8634
696,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.6049,0.0,0.0,0.0,0.0,3.6048999999999998,3.6048999999999998,3.6025
697,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.5601,0.0,0.0,0.0,0.0,3.5601,3.5601,3.5615
698,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.2724,0.0,0.0,0.0,0.0,4.2724,4.2724,4.2756
699,0.0,0.0019,0.0019,0.0003,0.0,1.0,0.0,2.9499,0.0,0.0,0.0,0.0,2.9499000000000004,2.9499000000000004,2.9543
700,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7793,0.0,0.0,0.0,0.0,3.7793,3.7793,3.7824
701,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.5527,0.0,0.0,0.0,0.0,3.5526999999999997,3.5526999999999997,3.5479
702,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.0523,0.0,0.0,0.0,0.0,3.0523,3.0523,3.0542
703,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.8786,0.0,0.0,0.0,0.0,3.8786,3.8786,3.8799
704,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,4.0239,0.0,0.0,0.0,0.0,4.0239,4.0239,4.0196
705,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.997,0.0,0.0,0.0,0.0,3.9969999999999994,3.9969999999999994,3.9939
706,0.0,0.0031,0.0031,0.0005,0.0,1.0,0.0,4.0288,0.0,0.0,0.0,0.0,4.0288,4.0288,4.0259
707,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.9193,0.0,0.0,0.0,0.0,3.9193000000000002,3.9193000000000002,3.9195
708,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.4243,0.0,0.0,0.0,0.0,3.4243,3.4243,3.4202
709,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6278,0.0,0.0,0.0,0.0,3.6278,3.6278,3.6258
710,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.2368,0.0,0.0,0.0,0.0,4.236800000000001,4.236800000000001,4.2395
711,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.6774,0.0,0.0,0.0,0.0,3.6774,3.6774,3.6813
712,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.2268,0.0,0.0,0.0,0.0,3.2268,3.2268,3.2262
713,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.8596,0.0,0.0,0.0,0.0,3.8596,3.8596,3.855
714,0.0,0.0035,0.0035,0.0006,0.0,1.0,0.0,4.3722,0.0,0.0,0.0,0.0,4.3722,4.3722,4.373
715,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.0228,0.0,0.0,0.0,0.0,4.0228,4.0228,4.0236
716,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.8505,0.0,0.0,0.0,0.0,3.8505000000000003,3.8505000000000003,3.8475
717,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.0427,0.0,0.0,0.0,0.0,4.0427,4.0427,4.0389
718,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.2724,0.0,0.0,0.0,0.0,3.2724000000000006,3.2724000000000006,3.2723
719,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,4.0241,0.0,0.0,0.0,0.0,4.0241,4.0241,4.0195
720,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.1681,0.0,0.0,0.0,0.0,4.1681,4.1681,4.1693
721,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.6498,0.0,0.0,0.0,0.0,3.6498,3.6498,3.6448
722,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.6857,0.0,0.0,0.0,0.0,3.6856999999999998,3.6856999999999998,3.6889
723,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,2.7419,0.0,0.0,0.0,0.0,2.7419000000000002,2.7419000000000002,2.7421
724,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.4614,0.0,0.0,0.0,0.0,3.4614000000000003,3.4614000000000003,3.4661
725,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.6466,0.0,0.0,0.0,0.0,3.6466000000000003,3.6466000000000003,3.6483
726,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.8397,0.0,0.0,0.0,0.0,3.8397,3.8397,3.8368
727,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5299,0.0,0.0,0.0,0.0,3.5299,3.5299,3.5328
728,0.0,0.0036,0.0036,0.0006,0.0,1.0,0.0,3.909,0.0,0.0,0.0,0.0,3.909,3.909,3.9107
729,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.314,0.0,0.0,0.0,0.0,4.314,4.314,4.3118
730,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.4331,0.0,0.0,0.0,0.0,3.4330999999999996,3.4330999999999996,3.4372
731,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,4.0794,0.0,0.0,0.0,0.0,4.0794,4.0794,4.075
732,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5444,0.0,0.0,0.0,0.0,3.5444,3.5444,3.5435
733,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.6122,0.0,0.0,0.0,0.0,3.6122,3.6122,3.6148
734,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.5766,0.0,0.0,0.0,0.0,3.5766,3.5766,3.574
735,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.9304,0.0,0.0,0.0,0.0,3.9304,3.9304,3.9278
736,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.751,0.0,0.0,0.0,0.0,3.751,3.751,3.7559
737,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.5485,0.0,0.0,0.0,0.0,3.5485,3.5485,3.5474
738,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.2102,0.0,0.0,0.0,0.0,3.2102000000000004,3.2102000000000004,3.2095
739,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,4.1122,0.0,0.0,0.0,0.0,4.1122,4.1122,4.1129
740,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,3.7197,0.0,0.0,0.0,0.0,3.7197,3.7197,3.7234
741,0.0,0.0021,0.0021,0.0004,0.0,1.0,0.0,3.478,0.0,0.0,0.0,0.0,3.4779999999999998,3.4779999999999998,3.4743
742,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.7451,0.0,0.0,0.0,0.0,3.7451,3.7451,3.7435
743,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.3691,0.0,0.0,0.0,0.0,4.3690999999999995,4.3690999999999995,4.3722
744,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.5658,0.0,0.0,0.0,0.0,3.5658,3.5658,3.5687
745,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.3681,0.0,0.0,0.0,0.0,3.3681000000000005,3.3681000000000005,3.3662
746,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.7097,0.0,0.0,0.0,0.0,3.7096999999999998,3.7096999999999998,3.7138
747,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.4354,0.0,0.0,0.0,0.0,4.4354,4.4354,4.4364
748,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,2.9433,0.0,0.0,0.0,0.0,2.9433,2.9433,2.9436
749,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.1417,0.0,0.0,0.0,0.0,4.1417,4.1417,4.1392
750,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.8869,0.0,0.0,0.0,0.0,3.8869,3.8869,3.8866
751,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,4.0113,0.0,0.0,0.0,0.0,4.0113,4.0113,4.01
752,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.2547,0.0,0.0,0.0,0.0,3.2547,3.2547,3.2529
753,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,4.1973,0.0,0.0,0.0,0.0,4.197299999999999,4.197299999999999,4.1982
754,0.0,0.0025,0.0025,0.0005,0.0,1.0,0.0,3.4316,0.0,0.0,0.0,0.0,3.4316,3.4316,3.428
755,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.8256,0.0,0.0,0.0,0.0,3.8256,3.8256,3.8207
756,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.4174,0.0,0.0,0.0,0.0,4.4174,4.4174,4.421
757,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.6497,0.0,0.0,0.0,0.0,3.6497,3.6497,3.6502
758,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.4982,0.0,0.0,0.0,0.0,3.4982,3.4982,3.4933
759,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,3.9075,0.0,0.0,0.0,0.0,3.9075,3.9075,3.9114
760,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,4.4436,0.0,0.0,0.0,0.0,4.443599999999999,4.443599999999999,4.4393
761,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.8526,0.0,0.0,0.0,0.0,3.8526,3.8526,3.8527
762,0.0,0.0029,0.0029,0.0005,0.0,1.0,0.0,3.4637,0.0,0.0,0.0,0.0,3.4637000000000002,3.4637000000000002,3.4664
763,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.045,0.0,0.0,0.0,0.0,3.045,3.045,3.0489
764,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.3238,0.0,0.0,0.0,0.0,3.3238,3.3238,3.3222
765,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.1258,0.0,0.0,0.0,0.0,3.1258,3.1258,3.1273
766,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.007,0.0,0.0,0.0,0.0,4.007,4.007,4.0082
767,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.6904,0.0,0.0,0.0,0.0,3.6904,3.6904,3.686
768,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,4.0512,0.0,0.0,0.0,0.0,4.0512,4.0512,4.056
769,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.8411,0.0,0.0,0.0,0.0,3.8411,3.8411,3.8449
770,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.8832,0.0,0.0,0.0,0.0,3.8832,3.8832,3.8874
771,0.0,0.0017,0.0017,0.0003,0.0,1.0,0.0,3.506,0.0,0.0,0.0,0.0,3.506,3.506,3.5016
772,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,4.0962,0.0,0.0,0.0,0.0,4.0962,4.0962,4.0947
773,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.6617,0.0,0.0,0.0,0.0,3.6617,3.6617,3.6642
774,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.8708,0.0,0.0,0.0,0.0,3.8708,3.8708,3.8693
775,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,3.6508,0.0,0.0,0.0,0.0,3.6508,3.6508,3.6551
776,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.2757,0.0,0.0,0.0,0.0,3.2756999999999996,3.2756999999999996,3.277
777,0.0,0.002,0.002,0.0004,0.0,1.0,0.0,3.8589,0.0,0.0,0.0,0.0,3.8588999999999998,3.8588999999999998,3.8544
778,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.4763,0.0,0.0,0.0,0.0,3.4762999999999997,3.4762999999999997,3.4738
779,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.8469,0.0,0.0,0.0,0.0,3.8469,3.8469,3.8427
780,0.0,0.0036,0.0036,0.0006,0.0,1.0,0.0,3.8458,0.0,0.0,0.0,0.0,3.8458,3.8458,3.8438
781,0.0,0.0027,0.0027,0.0005,0.0,1.0,0.0,3.4361,0.0,0.0,0.0,0.0,3.4361,3.4361,3.434
782,0.0,0.0031,0.0031,0.0006,0.0,1.0,0.0,3.9388,0.0,0.0,0.0,0.0,3.9388,3.9388,3.9409
783,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.9256,0.0,0.0,0.0,0.0,3.9256,3.9256,3.9297
784,0.0,0.0032,0.0032,0.0006,0.0,1.0,0.0,4.5484,0.0,0.0,0.0,0.0,4.5484,4.5484,4.5462
785,0.0,0.0022,0.0022,0.0004,0.0,1.0,0.0,3.0151,0.0,0.0,0.0,0.0,3.0151,3.0151,3.0129
786,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5263,0.0,0.0,0.0,0.0,3.5263,3.5263,3.5287
787,0.0,0.0034,0.0034,0.0006,0.0,1.0,0.0,3.9437,0.0,0.0,0.0,0.0,3.9436999999999998,3.9436999999999998,3.9456
788,0.0,0.0018,0.0018,0.0003,0.0,1.0,0.0,3.0976,0.0,0.0,0.0,0.0,3.0976,3.0976,3.1017
789,0.0,0.003,0.003,0.0005,0.0,1.0,0.0,3.6998,0.0,0.0,0.0,0.0,3.6998,3.6998,3.6998
790,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.247,0.0,0.0,0.0,0.0,4.247,4.247,4.2456
791,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.424,0.0,0.0,0.0,0.0,3.424,3.424,3.4224
792,0.0,0.0026,0.0026,0.0005,0.0,1.0,0.0,3.3391,0.0,0.0,0.0,0.0,3.3391,3.3391,3.3419
793,0.0,0.0023,0.0023,0.0004,0.0,1.0,0.0,3.5139,0.0,0.0,0.0,0.0,3.5139,3.5139,3.5156
794,0.0,0.0033,0.0033,0.0006,0.0,1.0,0.0,4.2418,0.0,0.0,0.0,0.0,4.2418,4.2418,4.2424
795,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.7813,0.0,0.0,0.0,0.0,3.7813,3.7813,3.7857
796,0.0,0.0028,0.0028,0.0005,0.0,1.0,0.0,3.6595,0.0,0.0,0.0,0.0,3.6595,3.6595,3.6552
797,0.0,0.0024,0.0024,0.0004,0.0,1.0,0.0,3.7532,0.0,0.0,0.0,0.0,3.7531999999999996,3.7531999999999996,3.7495
